Date,Year,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Goal_diff_away,Puckline_away,OU_open,Over_open,OU_close,Over_close,VH,Team,1st,2nd,3rd,Final,Open,Close,Goal_diff_home,Puckline_home,OU_open2,Under_open,OU_close2,Under_close
1027,2010,4,H,Carolina,0,0,0,0,115,110,,,,,,,,,,,,,,,,,,,,
1027,2010,5,V,NYIslanders,1,0,2,3,135,140,,,,,,,H,Montreal,2,1,2,5,-155,-160,,,,,,
1027,2010,6,H,Montreal,2,1,2,5,-155,-160,,,,,,,,,,,,,,,,,,,,
1027,2010,7,V,Pittsburgh,3,0,0,3,-110,-120,,,,,,,H,TampaBay,2,1,2,5,-110,100,,,,,,
1027,2010,8,H,TampaBay,2,1,2,5,-110,100,,,,,,,,,,,,,,,,,,,,
1027,2010,9,V,LosAngeles,1,0,0,1,130,125,,,,,,,H,Chicago,1,1,1,3,-150,-145,,,,,,
1027,2010,10,H,Chicago,1,1,1,3,-150,-145,,,,,,,,,,,,,,,,,,,,
1027,2010,11,V,NewJersey,0,1,1,2,130,140,,,,,,,H,SanJose,3,1,1,5,-150,-160,,,,,,
1027,2010,12,H,SanJose,3,1,1,5,-150,-160,,,,,,,,,,,,,,,,,,,,
1028,2010,51,V,Toronto,0,0,0,0,152,145,,,,,,,H,Boston,1,1,0,2,-172,-165,,,,,,
1028,2010,52,H,Boston,1,1,0,2,-172,-165,,,,,,,,,,,,,,,,,,,,
1028,2010,53,V,Phoenix,3,0,1,4,180,155,,,,,,,H,Detroit,0,1,1,2,-210,-175,,,,,,
1028,2010,54,H,Detroit,0,1,1,2,-210,-175,,,,,,,,,,,,,,,,,,,,
1028,2010,55,V,Edmonton,1,0,1,2,152,135,,,,,,,H,Columbus,2,0,0,3,-172,-155,,,,,,
1028,2010,56,H,Columbus,2,0,0,3,-172,-155,,,,,,,,,,,,,,,,,,,,
1028,2010,57,V,Florida,1,0,2,3,131,135,,,,,,,H,Ottawa,0,3,2,5,-151,-155,,,,,,
1028,2010,58,H,Ottawa,0,3,2,5,-151,-155,,,,,,,,,,,,,,,,,,,,
1028,2010,59,V,St.Louis,0,1,2,3,-102,-115,,,,,,,H,Nashville,0,0,0,0,-118,-105,,,,,,
1028,2010,60,H,Nashville,0,0,0,0,-118,-105,,,,,,,,,,,,,,,,,,,,
1028,2010,61,V,Washington,0,0,1,1,-120,-120,,,,,,,H,Minnesota,1,1,0,2,100,100,,,,,,
1028,2010,62,H,Minnesota,1,1,0,2,100,100,,,,,,,,,,,,,,,,,,,,
1028,2010,63,V,LosAngeles,1,2,2,5,105,100,,,,,,,H,Dallas,1,0,1,2,-125,-120,,,,,,
1028,2010,64,H,Dallas,1,0,1,2,-125,-120,,,,,,,,,,,,,,,,,,,,
1028,2010,65,V,Colorado,1,2,3,6,146,120,,,,,,,H,Calgary,2,2,1,5,-166,-140,,,,,,
1028,2010,66,H,Calgary,2,2,1,5,-166,-140,,,,,,,,,,,,,,,,,,,,
1029,2010,1,V,Montreal,1,0,2,3,105,105,,,,,,,H,NYIslanders,0,1,0,1,-125,-125,,,,,,
1029,2010,2,H,NYIslanders,0,1,0,1,-125,-125,,,,,,,,,,,,,,,,,,,,
1029,2010,3,V,Philadelphia,0,2,1,3,134,120,,,,,,,H,Pittsburgh,1,0,1,2,-154,-140,,,,,,
1029,2010,4,H,Pittsburgh,1,0,1,2,-154,-140,,,,,,,,,,,,,,,,,,,,
1029,2010,5,V,Carolina,1,2,1,4,110,115,,,,,,,H,NYRangers,0,3,0,3,-130,-135,,,,,,
1029,2010,6,H,NYRangers,0,3,0,3,-130,-135,,,,,,,,,,,,,,,,,,,,
1029,2010,7,V,Buffalo,2,0,1,3,-109,-110,,,,,,,H,Atlanta,0,2,1,4,-111,-110,,,,,,
1029,2010,8,H,Atlanta,0,2,1,4,-111,-110,,,,,,,,,,,,,,,,,,,,
1029,2010,9,V,Edmonton,4,2,1,7,212,205,,,,,,,H,Chicago,2,1,1,4,-262,-245,,,,,,
1029,2010,10,H,Chicago,2,1,1,4,-262,-245,,,,,,,,,,,,,,,,,,,,
1029,2010,11,V,NewJersey,0,1,1,2,105,-115,,,,,,,H,Anaheim,0,1,0,1,-125,-105,,,,,,
1029,2010,12,H,Anaheim,0,1,0,1,-125,-105,,,,,,,,,,,,,,,,,,,,
1030,2010,51,V,NYRangers,1,1,0,2,125,135,,,,,,,H,Toronto,0,0,0,0,-145,-155,,,,,,
1030,2010,52,H,Toronto,0,0,0,0,-145,-155,,,,,,,,,,,,,,,,,,,,
1030,2010,53,V,Florida,1,1,1,3,141,125,,,,,,,H,Montreal,0,1,0,1,-161,-145,,,,,,
1030,2010,54,H,Montreal,0,1,0,1,-161,-145,,,,,,,,,,,,,,,,,,,,
1030,2010,55,V,Boston,1,2,1,4,-115,-125,,,,,,,H,Ottawa,0,0,0,0,-105,105,,,,,,
1030,2010,56,H,Ottawa,0,0,0,0,-105,105,,,,,,,,,,,,,,,,,,,,
1030,2010,57,V,NYIslanders,0,1,0,1,165,170,,,,,,,H,Philadelphia,2,4,0,6,-185,-200,,,,,,
1030,2010,58,H,Philadelphia,2,4,0,6,-185,-200,,,,,,,,,,,,,,,,,,,,
1030,2010,59,V,Pittsburgh,1,1,1,3,-120,-110,,,,,,,H,Carolina,0,0,0,0,100,-110,,,,,,
1030,2010,60,H,Carolina,0,0,0,0,100,-110,,,,,,,,,,,,,,,,,,,,
1030,2010,61,V,Nashville,0,1,1,2,134,140,,,,,,,H,Detroit,2,1,2,5,-154,-160,,,,,,
1030,2010,62,H,Detroit,2,1,2,5,-154,-160,,,,,,,,,,,,,,,,,,,,
1030,2010,63,V,Atlanta,3,0,0,3,149,190,,,,,,,H,St.Louis,1,0,2,4,-169,-220,,,,,,
1030,2010,64,H,St.Louis,1,0,2,4,-169,-220,,,,,,,,,,,,,,,,,,,,
1030,2010,65,V,Chicago,0,1,2,3,-102,-120,,,,,,,H,Minnesota,0,0,1,1,-118,100,,,,,,
1030,2010,66,H,Minnesota,0,0,1,1,-118,100,,,,,,,,,,,,,,,,,,,,
1030,2010,67,V,Buffalo,0,0,0,0,118,100,,,,,,,H,Dallas,1,1,2,4,-138,-120,,,,,,
1030,2010,68,H,Dallas,1,1,2,4,-138,-120,,,,,,,,,,,,,,,,,,,,
1030,2010,69,V,Columbus,0,0,1,1,125,125,,,,,,,H,Colorado,1,3,1,5,-145,-145,,,,,,
1030,2010,70,H,Colorado,1,3,1,5,-145,-145,,,,,,,,,,,,,,,,,,,,
1030,2010,71,V,TampaBay,0,1,2,3,-105,110,,,,,,,H,Phoenix,0,0,0,0,-115,-130,,,,,,
1030,2010,72,H,Phoenix,0,0,0,0,-115,-130,,,,,,,,,,,,,,,,,,,,
1030,2010,73,V,Washington,1,6,0,7,-118,-110,,,,,,,H,Calgary,2,0,0,2,-102,-110,,,,,,
1030,2010,74,H,Calgary,2,0,0,2,-102,-110,,,,,,,,,,,,,,,,,,,,
1030,2010,75,V,NewJersey,0,1,0,1,139,110,,,,,,,H,LosAngeles,1,2,0,3,-159,-130,,,,,,
1030,2010,76,H,LosAngeles,1,2,0,3,-159,-130,,,,,,,,,,,,,,,,,,,,
1030,2010,77,V,Anaheim,0,0,2,2,169,190,,,,,,,H,SanJose,2,3,0,5,-199,-220,,,,,,
1030,2010,78,H,SanJose,2,3,0,5,-199,-220,,,,,,,,,,,,,,,,,,,,
1101,2010,1,V,Carolina,0,1,1,2,145,150,,,,,,,H,Philadelphia,1,1,1,3,-165,-170,,,,,,
1101,2010,2,H,Philadelphia,1,1,1,3,-165,-170,,,,,,,,,,,,,,,,,,,,
1101,2010,3,V,Chicago,1,0,1,2,-105,-140,,,,,,,H,NYRangers,1,0,2,3,-115,120,,,,,,
1101,2010,4,H,NYRangers,1,0,2,3,-115,120,,,,,,,,,,,,,,,,,,,,
1101,2010,5,V,NewJersey,0,0,0,0,135,170,,,,,,,H,Vancouver,1,1,1,3,-155,-200,,,,,,
1101,2010,6,H,Vancouver,1,1,1,3,-155,-200,,,,,,,,,,,,,,,,,,,,
1102,2010,51,V,Ottawa,1,2,0,3,115,125,,,,,,,H,Toronto,0,0,2,2,-135,-145,,,,,,
1102,2010,52,H,Toronto,0,0,2,2,-135,-145,,,,,,,,,,,,,,,,,,,,
1102,2010,53,V,Montreal,0,0,0,0,100,-110,,,,,,,H,Columbus,2,0,1,3,-120,-110,,,,,,
1102,2010,54,H,Columbus,2,0,1,3,-120,-110,,,,,,,,,,,,,,,,,,,,
1102,2010,55,V,SanJose,0,0,0,0,-130,-130,,,,,,,H,Minnesota,0,1,0,1,110,110,,,,,,
1102,2010,56,H,Minnesota,0,1,0,1,110,110,,,,,,,,,,,,,,,,,,,,
1102,2010,57,V,Vancouver,3,0,1,4,-151,-150,,,,,,,H,Edmonton,0,1,2,3,131,130,,,,,,
1102,2010,58,H,Edmonton,0,1,2,3,131,130,,,,,,,,,,,,,,,,,,,,
1103,2010,1,V,Boston,3,1,1,5,-140,-125,,,,,,,H,Buffalo,0,1,1,2,120,105,,,,,,
1103,2010,2,H,Buffalo,0,1,1,2,120,105,,,,,,,,,,,,,,,,,,,,
1103,2010,3,V,Toronto,1,0,3,4,190,210,,,,,,,H,Washington,0,3,1,5,-220,-260,,,,,,
1103,2010,4,H,Washington,0,3,1,5,-220,-260,,,,,,,,,,,,,,,,,,,,
1103,2010,5,V,NYIslanders,0,0,2,2,134,135,,,,,,,H,Carolina,3,2,2,7,-154,-155,,,,,,
1103,2010,6,H,Carolina,3,2,2,7,-154,-155,,,,,,,,,,,,,,,,,,,,
1103,2010,7,V,Atlanta,1,1,2,4,105,115,,,,,,,H,Florida,1,1,1,3,-125,-135,,,,,,
1103,2010,8,H,Florida,1,1,1,3,-125,-135,,,,,,,,,,,,,,,,,,,,
1103,2010,9,V,NewJersey,1,1,3,5,160,160,,,,,,,H,Chicago,0,1,2,3,-180,-190,,,,,,
1103,2010,10,H,Chicago,0,1,2,3,-180,-190,,,,,,,,,,,,,,,,,,,,
1103,2010,11,V,Pittsburgh,0,1,1,2,-109,-115,,,,,,,H,Dallas,2,2,1,5,-111,-105,,,,,,
1103,2010,12,H,Dallas,2,2,1,5,-111,-105,,,,,,,,,,,,,,,,,,,,
1103,2010,13,V,Detroit,0,2,0,2,-115,-120,,,,,,,H,Calgary,1,0,0,1,-105,100,,,,,,
1103,2010,14,H,Calgary,1,0,0,1,-105,100,,,,,,,,,,,,,,,,,,,,
1103,2010,15,V,Nashville,2,1,0,3,110,115,,,,,,,H,Phoenix,1,1,2,4,-130,-135,,,,,,
1103,2010,16,H,Phoenix,1,1,2,4,-130,-135,,,,,,,,,,,,,,,,,,,,
1103,2010,17,V,TampaBay,0,1,1,2,100,-110,,,,,,,H,Anaheim,1,0,1,3,-120,-110,,,,,,
1103,2010,18,H,Anaheim,1,0,1,3,-120,-110,,,,,,,,,,,,,,,,,,,,
1104,2010,51,V,Columbus,0,1,2,3,105,-120,,,,,,,H,Atlanta,0,0,0,0,-125,100,,,,,,
1104,2010,52,H,Atlanta,0,0,0,0,-125,100,,,,,,,,,,,,,,,,,,,,
1104,2010,53,V,NYRangers,0,1,0,1,130,125,,,,,,,H,Philadelphia,0,3,1,4,-150,-145,,,,,,
1104,2010,54,H,Philadelphia,0,3,1,4,-150,-145,,,,,,,,,,,,,,,,,,,,
1104,2010,55,V,NYIslanders,0,0,1,1,157,160,,,,,,,H,Ottawa,1,2,1,4,-177,-190,,,,,,
1104,2010,56,H,Ottawa,1,2,1,4,-177,-190,,,,,,,,,,,,,,,,,,,,
1104,2010,57,V,SanJose,0,0,0,0,-101,100,,,,,,,H,St.Louis,1,1,0,2,-119,-120,,,,,,
1104,2010,58,H,St.Louis,1,1,0,2,-119,-120,,,,,,,,,,,,,,,,,,,,
1104,2010,59,V,Vancouver,1,1,1,3,-120,-105,,,,,,,H,Colorado,0,0,1,1,100,-115,,,,,,
1104,2010,60,H,Colorado,0,0,1,1,100,-115,,,,,,,,,,,,,,,,,,,,
1104,2010,61,V,TampaBay,0,0,0,0,142,145,,,,,,,H,LosAngeles,0,0,1,1,-162,-165,,,,,,
1104,2010,62,H,LosAngeles,0,0,1,1,-162,-165,,,,,,,,,,,,,,,,,,,,
1105,2010,1,V,NYRangers,1,1,1,3,110,145,,,,,,,H,NewJersey,0,0,0,0,-130,-165,,,,,,
1105,2010,2,H,NewJersey,0,0,0,0,-130,-165,,,,,,,,,,,,,,,,,,,,
1105,2010,3,V,Boston,0,0,3,3,120,110,,,,,,,H,Washington,0,3,2,5,-140,-130,,,,,,
1105,2010,4,H,Washington,0,3,2,5,-140,-130,,,,,,,,,,,,,,,,,,,,
1105,2010,5,V,Montreal,1,2,0,3,-104,120,,,,,,,H,Buffalo,1,1,0,2,-116,-140,,,,,,
1105,2010,6,H,Buffalo,1,1,0,2,-116,-140,,,,,,,,,,,,,,,,,,,,
1105,2010,7,V,Carolina,3,0,1,4,100,125,,,,,,,H,Florida,3,1,3,7,-120,-145,,,,,,
1105,2010,8,H,Florida,3,1,3,7,-120,-145,,,,,,,,,,,,,,,,,,,,
1105,2010,9,V,Calgary,1,0,0,1,105,105,,,,,,,H,Minnesota,1,0,1,2,-125,-125,,,,,,
1105,2010,10,H,Minnesota,1,0,1,2,-125,-125,,,,,,,,,,,,,,,,,,,,
1105,2010,11,V,Phoenix,0,1,2,3,120,-105,,,,,,,H,Dallas,1,4,1,6,-140,-115,,,,,,
1105,2010,12,H,Dallas,1,4,1,6,-140,-115,,,,,,,,,,,,,,,,,,,,
1105,2010,13,V,Detroit,1,1,1,3,-156,-145,,,,,,,H,Edmonton,0,1,0,1,136,125,,,,,,
1105,2010,14,H,Edmonton,0,1,0,1,136,125,,,,,,,,,,,,,,,,,,,,
1105,2010,15,V,Pittsburgh,0,1,1,2,-120,-135,,,,,,,H,Anaheim,0,3,0,3,100,115,,,,,,
1105,2010,16,H,Anaheim,0,3,0,3,100,115,,,,,,,,,,,,,,,,,,,,
1106,2010,51,V,Nashville,0,0,1,1,141,145,,,,,,,H,LosAngeles,2,2,0,4,-161,-165,,,,,,
1106,2010,52,H,LosAngeles,2,2,0,4,-161,-165,,,,,,,,,,,,,,,,,,,,
1106,2010,53,V,St.Louis,1,0,0,2,109,100,,,,,,,H,Boston,0,0,1,1,-129,-120,,,,,,
1106,2010,54,H,Boston,0,0,1,1,-129,-120,,,,,,,,,,,,,,,,,,,,
1106,2010,55,V,Buffalo,0,1,1,3,128,125,,,,,,,H,Toronto,1,1,0,2,-148,-145,,,,,,
1106,2010,56,H,Toronto,1,1,0,2,-148,-145,,,,,,,,,,,,,,,,,,,,
1106,2010,57,V,Ottawa,1,1,1,3,-104,100,,,,,,,H,Montreal,0,1,1,2,-116,-120,,,,,,
1106,2010,58,H,Montreal,0,1,1,2,-116,-120,,,,,,,,,,,,,,,,,,,,
1106,2010,59,V,Philadelphia,1,0,1,2,-145,-150,,,,,,,H,NYIslanders,0,1,0,1,125,130,,,,,,
1106,2010,60,H,NYIslanders,0,1,0,1,125,130,,,,,,,,,,,,,,,,,,,,
1106,2010,61,V,Florida,0,0,2,2,125,115,,,,,,,H,Carolina,0,1,2,3,-145,-135,,,,,,
1106,2010,62,H,Carolina,0,1,2,3,-145,-135,,,,,,,,,,,,,,,,,,,,
1106,2010,63,V,Chicago,2,2,0,5,-144,-135,,,,,,,H,Atlanta,1,3,0,4,124,115,,,,,,
1106,2010,64,H,Atlanta,1,3,0,4,124,115,,,,,,,,,,,,,,,,,,,,
1106,2010,65,V,Minnesota,1,1,1,3,139,155,,,,,,,H,Columbus,1,1,0,2,-159,-175,,,,,,
1106,2010,66,H,Columbus,1,1,0,2,-159,-175,,,,,,,,,,,,,,,,,,,,
1106,2010,67,V,Dallas,0,0,0,0,119,125,,,,,,,H,Colorado,1,2,2,5,-139,-145,,,,,,
1106,2010,68,H,Colorado,1,2,2,5,-139,-145,,,,,,,,,,,,,,,,,,,,
1106,2010,69,V,Pittsburgh,0,3,0,4,-109,-115,,,,,,,H,Phoenix,2,1,0,3,-111,-105,,,,,,
1106,2010,70,H,Phoenix,2,1,0,3,-111,-105,,,,,,,,,,,,,,,,,,,,
1106,2010,71,V,Detroit,0,3,1,4,130,125,,,,,,,H,Vancouver,1,2,3,6,-150,-145,,,,,,
1106,2010,72,H,Vancouver,1,2,3,6,-150,-145,,,,,,,,,,,,,,,,,,,,
1106,2010,73,V,TampaBay,1,0,1,2,139,150,,,,,,,H,SanJose,2,2,1,5,-159,-170,,,,,,
1106,2010,74,H,SanJose,2,2,1,5,-159,-170,,,,,,,,,,,,,,,,,,,,
1107,2010,1,V,Philadelphia,1,1,0,2,135,160,,,,,,,H,Washington,1,1,0,3,-155,-190,,,,,,
1107,2010,2,H,Washington,1,1,0,3,-155,-190,,,,,,,,,,,,,,,,,,,,
1107,2010,3,V,St.Louis,0,1,1,2,110,115,,,,,,,H,NYRangers,0,0,0,0,-130,-135,,,,,,
1107,2010,4,H,NYRangers,0,0,0,0,-130,-135,,,,,,,,,,,,,,,,,,,,
1107,2010,5,V,Edmonton,0,0,2,2,190,160,,,,,,,H,Chicago,1,0,0,1,-220,-190,,,,,,
1107,2010,6,H,Chicago,1,0,0,1,-220,-190,,,,,,,,,,,,,,,,,,,,
1107,2010,7,V,Nashville,2,0,2,4,110,110,,,,,,,H,Anaheim,2,0,3,5,-130,-130,,,,,,
1107,2010,8,H,Anaheim,2,0,3,5,-130,-130,,,,,,,,,,,,,,,,,,,,
1108,2010,51,V,Phoenix,1,1,0,2,160,170,,,,,,,H,Detroit,1,0,1,3,-180,-200,,,,,,
1108,2010,52,H,Detroit,1,0,1,3,-180,-200,,,,,,,,,,,,,,,,,,,,
1109,2010,1,V,Edmonton,0,0,1,1,136,140,,,,,,,H,Carolina,4,1,2,7,-156,-160,,,,,,
1109,2010,2,H,Carolina,4,1,2,7,-156,-160,,,,,,,,,,,,,,,,,,,,
1109,2010,3,V,Washington,1,2,2,5,-130,-150,,,,,,,H,NYRangers,2,1,0,3,110,130,,,,,,
1109,2010,4,H,NYRangers,2,1,0,3,110,130,,,,,,,,,,,,,,,,,,,,
1109,2010,5,V,Vancouver,0,0,0,0,-125,-120,,,,,,,H,Montreal,1,0,1,2,105,100,,,,,,
1109,2010,6,H,Montreal,1,0,1,2,105,100,,,,,,,,,,,,,,,,,,,,
1109,2010,7,V,Atlanta,1,0,1,2,141,130,,,,,,,H,Ottawa,2,2,1,5,-161,-150,,,,,,
1109,2010,8,H,Ottawa,2,2,1,5,-161,-150,,,,,,,,,,,,,,,,,,,,
1109,2010,9,V,Toronto,0,0,0,0,125,130,,,,,,,H,TampaBay,3,0,1,4,-145,-150,,,,,,
1109,2010,10,H,TampaBay,3,0,1,4,-145,-150,,,,,,,,,,,,,,,,,,,,
1109,2010,11,V,Calgary,0,1,3,4,110,100,,,,,,,H,Colorado,1,0,1,2,-130,-120,,,,,,
1109,2010,12,H,Colorado,1,0,1,2,-130,-120,,,,,,,,,,,,,,,,,,,,
1109,2010,13,V,Anaheim,1,1,0,3,162,180,,,,,,,H,SanJose,1,0,1,2,-182,-210,,,,,,
1109,2010,14,H,SanJose,1,0,1,2,-182,-210,,,,,,,,,,,,,,,,,,,,
1110,2010,51,V,Buffalo,0,3,1,5,125,110,,,,,,,H,NewJersey,1,3,0,4,-145,-130,,,,,,
1110,2010,52,H,NewJersey,1,3,0,4,-145,-130,,,,,,,,,,,,,,,,,,,,
1110,2010,53,V,Boston,2,0,5,7,100,105,,,,,,,H,Pittsburgh,2,2,0,4,-120,-125,,,,,,
1110,2010,54,H,Pittsburgh,2,2,0,4,-120,-125,,,,,,,,,,,,,,,,,,,,
1110,2010,55,V,St.Louis,0,1,0,1,-115,-115,,,,,,,H,Columbus,3,3,2,8,-105,-105,,,,,,
1110,2010,56,H,Columbus,3,3,2,8,-105,-105,,,,,,,,,,,,,,,,,,,,
1110,2010,57,V,Toronto,0,0,1,1,125,125,,,,,,,H,Florida,1,1,2,4,-145,-145,,,,,,
1110,2010,58,H,Florida,1,1,2,4,-145,-145,,,,,,,,,,,,,,,,,,,,
1110,2010,59,V,Phoenix,0,2,0,2,145,160,,,,,,,H,Chicago,1,0,0,1,-165,-180,,,,,,
1110,2010,60,H,Chicago,1,0,0,1,-165,-180,,,,,,,,,,,,,,,,,,,,
1110,2010,61,V,NYIslanders,0,0,0,0,145,120,,,,,,,H,Anaheim,0,0,1,1,-165,-140,,,,,,
1110,2010,62,H,Anaheim,0,0,1,1,-165,-140,,,,,,,,,,,,,,,,,,,,
1111,2010,1,V,Buffalo,0,2,0,2,146,135,,,,,,,H,NYRangers,1,1,0,3,-166,-155,,,,,,
1111,2010,2,H,NYRangers,1,1,0,3,-166,-155,,,,,,,,,,,,,,,,,,,,
1111,2010,3,V,Montreal,1,0,2,3,125,130,,,,,,,H,Boston,1,0,0,1,-145,-150,,,,,,
1111,2010,4,H,Boston,1,0,0,1,-145,-150,,,,,,,,,,,,,,,,,,,,
1111,2010,5,V,TampaBay,1,0,2,3,164,170,,,,,,,H,Washington,0,2,4,6,-194,-200,,,,,,
1111,2010,6,H,Washington,0,2,4,6,-194,-200,,,,,,,,,,,,,,,,,,,,
1111,2010,7,V,Philadelphia,2,2,4,8,-115,-115,,,,,,,H,Carolina,0,0,1,1,-105,-105,,,,,,
1111,2010,8,H,Carolina,0,0,1,1,-105,-105,,,,,,,,,,,,,,,,,,,,
1111,2010,9,V,Minnesota,0,0,1,1,-105,110,,,,,,,H,Atlanta,2,1,2,5,-115,-130,,,,,,
1111,2010,10,H,Atlanta,2,1,2,5,-115,-130,,,,,,,,,,,,,,,,,,,,
1111,2010,11,V,Edmonton,0,0,2,2,200,200,,,,,,,H,Detroit,3,2,1,6,-250,-250,,,,,,
1111,2010,12,H,Detroit,3,2,1,6,-250,-250,,,,,,,,,,,,,,,,,,,,
1111,2010,13,V,Vancouver,1,1,4,6,-104,-125,,,,,,,H,Ottawa,1,0,1,2,-116,105,,,,,,
1111,2010,14,H,Ottawa,1,0,1,2,-116,105,,,,,,,,,,,,,,,,,,,,
1111,2010,15,V,Nashville,0,1,1,3,146,135,,,,,,,H,St.Louis,1,0,1,2,-166,-155,,,,,,
1111,2010,16,H,St.Louis,1,0,1,2,-166,-155,,,,,,,,,,,,,,,,,,,,
1111,2010,17,V,Dallas,1,0,0,1,146,150,,,,,,,H,LosAngeles,1,0,2,3,-166,-170,,,,,,
1111,2010,18,H,LosAngeles,1,0,2,3,-166,-170,,,,,,,,,,,,,,,,,,,,
1111,2010,19,V,NYIslanders,0,1,0,1,200,240,,,,,,,H,SanJose,0,1,0,2,-240,-300,,,,,,
1111,2010,20,H,SanJose,0,1,0,2,-240,-300,,,,,,,,,,,,,,,,,,,,
1112,2010,51,V,TampaBay,0,0,1,1,145,170,,,,,,,H,Pittsburgh,0,2,3,5,-165,-200,,,,,,
1112,2010,52,H,Pittsburgh,0,2,3,5,-165,-200,,,,,,,,,,,,,,,,,,,,
1112,2010,53,V,Edmonton,2,1,0,3,152,190,,,,,,,H,NewJersey,1,1,1,4,-172,-220,,,,,,
1112,2010,54,H,NewJersey,1,1,1,4,-172,-220,,,,,,,,,,,,,,,,,,,,
1112,2010,55,V,Colorado,1,3,1,5,120,120,,,,,,,H,Columbus,1,0,0,1,-140,-140,,,,,,
1112,2010,56,H,Columbus,1,0,0,1,-140,-140,,,,,,,,,,,,,,,,,,,,
1112,2010,57,V,Minnesota,1,0,0,1,136,140,,,,,,,H,Florida,2,0,0,2,-156,-160,,,,,,
1112,2010,58,H,Florida,2,0,0,2,-156,-160,,,,,,,,,,,,,,,,,,,,
1112,2010,59,V,Calgary,1,1,2,4,105,100,,,,,,,H,Phoenix,0,3,2,5,-125,-120,,,,,,
1112,2010,60,H,Phoenix,0,3,2,5,-125,-120,,,,,,,,,,,,,,,,,,,,
1112,2010,61,V,Dallas,1,0,1,2,125,120,,,,,,,H,Anaheim,1,0,2,3,-145,-140,,,,,,
1112,2010,62,H,Anaheim,1,0,2,3,-145,-140,,,,,,,,,,,,,,,,,,,,
1113,2010,1,V,Ottawa,1,0,1,2,146,145,,,,,,,H,Boston,0,0,0,0,-166,-165,,,,,,
1113,2010,2,H,Boston,0,0,0,0,-166,-165,,,,,,,,,,,,,,,,,,,,
1113,2010,3,V,Washington,1,0,1,2,-130,-120,,,,,,,H,Buffalo,0,2,0,3,110,100,,,,,,
1113,2010,4,H,Buffalo,0,2,0,3,110,100,,,,,,,,,,,,,,,,,,,,
1113,2010,5,V,Vancouver,2,1,2,5,-135,-155,,,,,,,H,Toronto,2,1,0,3,115,135,,,,,,
1113,2010,6,H,Toronto,2,1,0,3,115,135,,,,,,,,,,,,,,,,,,,,
1113,2010,7,V,Carolina,0,2,0,2,131,135,,,,,,,H,Montreal,2,3,2,7,-151,-155,,,,,,
1113,2010,8,H,Montreal,2,3,2,7,-151,-155,,,,,,,,,,,,,,,,,,,,
1113,2010,9,V,Florida,0,1,1,2,175,190,,,,,,,H,Philadelphia,2,3,0,5,-205,-220,,,,,,
1113,2010,10,H,Philadelphia,2,3,0,5,-205,-220,,,,,,,,,,,,,,,,,,,,
1113,2010,11,V,Pittsburgh,0,1,3,4,-120,-115,,,,,,,H,Atlanta,1,0,1,2,100,-105,,,,,,
1113,2010,12,H,Atlanta,1,0,1,2,100,-105,,,,,,,,,,,,,,,,,,,,
1113,2010,13,V,Colorado,0,0,1,1,190,205,,,,,,,H,Detroit,1,2,0,3,-230,-255,,,,,,
1113,2010,14,H,Detroit,1,2,0,3,-230,-255,,,,,,,,,,,,,,,,,,,,
1113,2010,15,V,Chicago,1,2,0,3,-115,-120,,,,,,,H,Nashville,0,2,1,4,-105,100,,,,,,
1113,2010,16,H,Nashville,0,2,1,4,-105,100,,,,,,,,,,,,,,,,,,,,
1113,2010,17,V,St.Louis,1,1,1,3,-104,-110,,,,,,,H,Phoenix,1,3,1,5,-116,-110,,,,,,
1113,2010,18,H,Phoenix,1,3,1,5,-116,-110,,,,,,,,,,,,,,,,,,,,
1113,2010,19,V,Calgary,0,1,2,3,172,180,,,,,,,H,SanJose,2,1,1,4,-202,-210,,,,,,
1113,2010,20,H,SanJose,2,1,1,4,-202,-210,,,,,,,,,,,,,,,,,,,,
1113,2010,21,V,NYIslanders,1,0,0,1,201,200,,,,,,,H,LosAngeles,2,1,2,5,-251,-240,,,,,,
1113,2010,22,H,LosAngeles,2,1,2,5,-251,-240,,,,,,,,,,,,,,,,,,,,
1114,2010,51,V,Edmonton,0,2,0,2,163,155,,,,,,,H,NYRangers,1,4,3,8,-193,-175,,,,,,
1114,2010,52,H,NYRangers,1,4,3,8,-193,-175,,,,,,,,,,,,,,,,,,,,
1114,2010,53,V,Atlanta,1,3,0,4,212,200,,,,,,,H,Washington,3,1,2,6,-262,-250,,,,,,
1114,2010,54,H,Washington,3,1,2,6,-262,-250,,,,,,,,,,,,,,,,,,,,
1114,2010,55,V,Minnesota,3,0,1,4,134,145,,,,,,,H,TampaBay,1,0,0,1,-154,-165,,,,,,
1114,2010,56,H,TampaBay,1,0,0,1,-154,-165,,,,,,,,,,,,,,,,,,,,
1114,2010,57,V,Anaheim,1,0,1,2,134,150,,,,,,,H,Chicago,1,1,0,3,-154,-170,,,,,,
1114,2010,58,H,Chicago,1,1,0,3,-154,-170,,,,,,,,,,,,,,,,,,,,
1115,2010,1,V,NewJersey,0,0,0,0,144,160,,,,,,,H,Boston,1,1,1,3,-164,-180,,,,,,
1115,2010,2,H,Boston,1,1,1,3,-164,-180,,,,,,,,,,,,,,,,,,,,
1115,2010,3,V,Vancouver,0,1,2,3,-115,-105,,,,,,,H,Buffalo,2,1,0,4,-105,-115,,,,,,
